operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes
encryption,1,3MB file,8.0,10.030076026916504,0.028345599999738624,4194380
encryption,2,3MB file,11.1,10.00869369506836,0.03393810000125086,4194380
encryption,3,3MB file,32.0,10.007946014404297,0.031016900000395253,4194380
encryption,4,3MB file,8.3,10.007678985595703,0.03501929999947606,4194380
encryption,5,3MB file,45.7,10.007434844970703,0.031162100000074133,4194380
encryption,6,3MB file,8.0,10.007221221923828,0.03300600000147824,4194380
encryption,7,3MB file,9.4,10.007022857666016,0.030121199999484816,4194380
encryption,8,3MB file,15.6,10.006793975830078,0.028640099999392987,4194380
encryption,9,3MB file,25.0,10.00632095336914,0.02882829999907699,4194380
encryption,10,3MB file,3.6,10.00588607788086,0.031790699998964556,4194380
encryption,11,3MB file,4.2,10.005840301513672,0.029780299999401905,4194380
encryption,12,3MB file,4.2,10.005779266357422,0.028379900000800262,4194380
encryption,13,3MB file,18.5,10.005733489990234,0.028499800000645337,4194380
encryption,14,3MB file,1.0,10.005687713623047,0.02882520000093791,4194380
encryption,15,3MB file,28.1,10.005634307861328,0.03487680000034743,4194380
encryption,16,3MB file,10.3,10.005619049072266,0.030883399998856476,4194380
encryption,17,3MB file,7.4,10.005603790283203,0.02820129999963683,4194380
encryption,18,3MB file,6.7,10.00558853149414,0.02728699999897799,4194380
encryption,19,3MB file,4.2,10.005573272705078,0.028346099999907892,4194380
encryption,20,3MB file,9.7,10.005558013916016,0.02903390000028594,4194380
encryption,21,3MB file,16.7,10.005542755126953,0.05775069999981497,4194380
encryption,22,3MB file,28.1,10.00552749633789,0.029246000000057393,4194380
encryption,23,3MB file,1.0,10.005512237548828,0.02905319999990752,4194380
encryption,24,3MB file,3.1,10.005504608154297,0.02704240000093705,4194380
encryption,25,3MB file,7.7,10.005496978759766,0.029365800000960007,4194380
encryption,26,3MB file,14.3,10.005489349365234,0.029204099999333266,4194380
encryption,27,3MB file,1.0,10.005489349365234,0.028805899999497342,4194380
encryption,28,3MB file,12.0,10.005489349365234,0.029112500000337604,4194380
encryption,29,3MB file,16.7,10.005489349365234,0.027279199999611592,4194380
encryption,30,3MB file,12.9,10.005489349365234,0.02897589999884076,4194380
encryption,31,3MB file,8.3,10.005489349365234,0.028304399998887675,4194380
encryption,32,3MB file,20.0,10.005489349365234,0.029453099999955157,4194380
encryption,33,3MB file,1.0,10.005489349365234,0.02725280000049679,4194380
encryption,34,3MB file,20.0,10.005489349365234,0.027645599999232218,4194380
encryption,35,3MB file,20.8,10.005489349365234,0.02756020000015269,4194380
encryption,36,3MB file,21.2,10.005489349365234,0.029065900000205147,4194380
encryption,37,3MB file,4.2,10.005489349365234,0.02874780000092869,4194380
encryption,38,3MB file,12.5,10.005489349365234,0.02753149999989546,4194380
encryption,39,3MB file,24.2,10.005489349365234,0.028555200000482728,4194380
encryption,40,3MB file,1.0,10.005489349365234,0.028004099998724996,4194380
encryption,41,3MB file,17.9,10.005489349365234,0.030462599999736995,4194380
encryption,42,3MB file,4.2,10.005489349365234,0.02762809999876481,4194380
encryption,43,3MB file,10.7,10.005489349365234,0.027489099999002065,4194380
encryption,44,3MB file,3.1,10.005489349365234,0.027474800001073163,4194380
encryption,45,3MB file,24.0,10.005489349365234,0.028132699999332544,4194380
encryption,46,3MB file,3.8,10.005489349365234,0.02797670000109065,4194380
encryption,47,3MB file,1.0,10.005489349365234,0.028765999999450287,4194380
encryption,48,3MB file,26.7,10.005489349365234,0.031539300000076764,4194380
encryption,49,3MB file,4.2,10.005489349365234,0.02841689999877417,4194380
encryption,50,3MB file,20.0,10.005489349365234,0.026823000000149477,4194380
encryption,51,3MB file,1.0,10.005489349365234,0.02708109999912267,4194380
encryption,52,3MB file,12.9,10.005489349365234,0.026859000001422828,4194380
encryption,53,3MB file,4.2,10.005489349365234,0.027241599998887978,4194380
encryption,54,3MB file,12.5,10.005489349365234,0.028077299999495153,4194380
encryption,55,3MB file,4.2,10.005489349365234,0.029351900000619935,4194380
encryption,56,3MB file,15.2,10.005489349365234,0.027174499999091495,4194380
encryption,57,3MB file,8.3,10.005489349365234,0.031146900000749156,4194380
encryption,58,3MB file,10.0,10.005489349365234,0.027138400000694674,4194380
encryption,59,3MB file,11.1,10.005489349365234,0.03125739999995858,4194380
encryption,60,3MB file,12.5,10.005489349365234,0.02788460000010673,4194380
encryption,61,3MB file,59.4,10.005489349365234,0.026695500000641914,4194380
encryption,62,3MB file,25.0,10.005489349365234,0.035059000001638196,4194380
encryption,63,3MB file,15.4,10.005489349365234,0.03398349999952188,4194380
encryption,64,3MB file,3.6,10.005489349365234,0.027287499999147258,4194380
encryption,65,3MB file,1.0,10.005489349365234,0.028347800000119605,4194380
encryption,66,3MB file,3.6,10.005489349365234,0.02692849999948521,4194380
encryption,67,3MB file,1.0,10.005489349365234,0.02719260000048962,4194380
encryption,68,3MB file,18.2,10.005489349365234,0.0284747999994579,4194380
encryption,69,3MB file,1.0,10.005489349365234,0.028391400001055445,4194380
encryption,70,3MB file,35.7,10.005489349365234,0.02810689999932947,4194380
encryption,71,3MB file,14.3,10.005489349365234,0.03079279999838036,4194380
encryption,72,3MB file,3.8,10.005489349365234,0.02830580000045302,4194380
encryption,73,3MB file,1.0,10.005489349365234,0.027070899999671383,4194380
encryption,74,3MB file,12.5,10.005489349365234,0.027179099999557366,4194380
encryption,75,3MB file,1.0,10.005489349365234,0.028859000000011292,4194380
encryption,76,3MB file,18.8,10.005489349365234,0.0271296999999322,4194380
encryption,77,3MB file,4.2,10.005489349365234,0.028368999999656808,4194380
encryption,78,3MB file,3.7,10.005489349365234,0.028047100000549108,4194380
encryption,79,3MB file,12.0,10.005489349365234,0.027295500000036554,4194380
encryption,80,3MB file,4.2,10.005489349365234,0.02793259999998554,4194380
encryption,81,3MB file,15.2,10.005489349365234,0.027712299999620882,4194380
encryption,82,3MB file,1.0,10.005489349365234,0.02794460000040999,4194380
encryption,83,3MB file,21.9,10.005489349365234,0.027418100000431878,4194380
encryption,84,3MB file,1.0,10.005489349365234,0.027917399998841574,4194380
encryption,85,3MB file,11.4,10.005489349365234,0.02763779999986582,4194380
encryption,86,3MB file,7.4,10.005489349365234,0.027478800000608317,4194380
encryption,87,3MB file,3.2,10.005489349365234,0.027686800000083167,4194380
encryption,88,3MB file,41.2,10.005489349365234,0.027633399999103858,4194380
encryption,89,3MB file,1.0,10.005489349365234,0.02764299999944342,4194380
encryption,90,3MB file,16.7,10.005489349365234,0.027345900000000256,4194380
encryption,91,3MB file,12.0,10.005489349365234,0.028361799999402137,4194380
encryption,92,3MB file,52.0,10.005489349365234,0.03352970000014466,4194380
encryption,93,3MB file,8.3,10.005489349365234,0.03193760000067414,4194380
encryption,94,3MB file,25.9,10.005489349365234,0.033126300000731135,4194380
encryption,95,3MB file,56.0,10.005489349365234,0.03491359999861743,4194380
encryption,96,3MB file,8.0,10.005489349365234,0.02906549999897834,4194380
encryption,97,3MB file,3.4,10.005489349365234,0.030470300000160933,4194380
encryption,98,3MB file,25.0,10.005489349365234,0.030905699999493663,4194380
encryption,99,3MB file,4.0,10.005489349365234,0.0346984000007069,4194380
encryption,100,3MB file,41.7,10.005489349365234,0.034536799999841605,4194380
encryption,101,3MB file,3.7,10.005489349365234,0.03015190000041912,4194380
encryption,102,3MB file,12.0,10.005489349365234,0.03006700000150886,4194380
encryption,103,3MB file,16.7,10.005489349365234,0.03185039999880246,4194380
encryption,104,3MB file,4.2,10.005489349365234,0.03935100000126113,4194380
encryption,105,3MB file,20.6,10.005489349365234,0.028892700000142213,4194380
encryption,106,3MB file,12.0,10.005489349365234,0.036344300000564544,4194380
encryption,107,3MB file,7.1,10.005489349365234,0.02836840000054508,4194380
encryption,108,3MB file,20.6,10.005489349365234,0.027948400000241236,4194380
encryption,109,3MB file,3.3,10.005489349365234,0.027595599998676335,4194380
encryption,110,3MB file,22.2,10.005489349365234,0.028009399999064044,4194380
encryption,111,3MB file,1.0,10.005489349365234,0.031072699999640463,4194380
encryption,112,3MB file,12.5,10.005489349365234,0.0272623000000749,4194380
encryption,113,3MB file,8.3,10.005489349365234,0.028659599998718477,4194380
encryption,114,3MB file,19.4,10.005489349365234,0.027750899998864043,4194380
encryption,115,3MB file,1.0,10.005489349365234,0.02832999999918684,4194380
encryption,116,3MB file,21.9,10.005489349365234,0.028081100001145387,4194380
encryption,117,3MB file,1.0,10.005489349365234,0.027312899999742513,4194380
encryption,118,3MB file,10.8,10.005489349365234,0.027355999998690095,4194380
encryption,119,3MB file,1.0,10.005489349365234,0.02782600000136881,4194380
encryption,120,3MB file,9.1,10.005489349365234,0.027345399999830988,4194380
encryption,121,3MB file,1.0,10.005489349365234,0.02797650000138674,4194380
encryption,122,3MB file,9.7,10.005489349365234,0.02805400000033842,4194380
encryption,123,3MB file,6.9,10.005489349365234,0.027769700000135344,4194380
encryption,124,3MB file,12.9,10.005489349365234,0.027470000000903383,4194380
encryption,125,3MB file,3.8,10.005489349365234,0.027619599999525235,4194380
decryption,1,3MB file,1.0,6.010605812072754,0.014441399998759152,3145751
decryption,2,3MB file,1.0,6.005834579467773,0.013888800000131596,3145751
decryption,3,3MB file,15.6,6.005308151245117,0.013433599999189028,3145751
decryption,4,3MB file,16.0,6.005308151245117,0.013796799999909126,3145751
decryption,5,3MB file,14.3,6.005308151245117,0.014122299999144161,3145751
decryption,6,3MB file,1.0,6.005308151245117,0.013951099999758299,3145751
decryption,7,3MB file,20.7,6.005308151245117,0.013826399999743444,3145751
decryption,8,3MB file,4.2,6.005308151245117,0.013654700000188313,3145751
decryption,9,3MB file,16.1,6.005308151245117,0.01329030000124476,3145751
decryption,10,3MB file,3.1,6.005308151245117,0.012895400001070811,3145751
decryption,11,3MB file,18.2,6.005308151245117,0.013004499998714891,3145751
decryption,12,3MB file,6.7,6.005308151245117,0.012903400000141119,3145751
decryption,13,3MB file,30.3,6.005308151245117,0.013267500000438304,3145751
decryption,14,3MB file,8.3,6.005308151245117,0.01467669999874488,3145751
decryption,15,3MB file,8.3,6.005308151245117,0.014517900001010275,3145751
decryption,16,3MB file,3.7,6.005308151245117,0.014754799998627277,3145751
decryption,17,3MB file,3.6,6.005308151245117,0.018592099999295897,3145751
decryption,18,3MB file,51.9,6.005308151245117,0.01769609999973909,3145751
decryption,19,3MB file,4.2,6.005308151245117,0.017863899998701527,3145751
decryption,20,3MB file,13.8,6.005308151245117,0.017738900000040303,3145751
decryption,21,3MB file,33.3,6.005308151245117,0.014568900000085705,3145751
decryption,22,3MB file,1.0,6.005308151245117,0.014274200000727433,3145751
decryption,23,3MB file,15.6,6.005308151245117,0.017636200000197277,3145751
decryption,24,3MB file,3.7,6.005308151245117,0.01737219999995432,3145751
decryption,25,3MB file,16.0,6.005308151245117,0.013680600000952836,3145751
decryption,26,3MB file,16.0,6.005308151245117,0.015359700000772136,3145751
decryption,27,3MB file,12.0,6.005308151245117,0.015391799999633804,3145751
decryption,28,3MB file,3.7,6.005308151245117,0.014249399999243906,3145751
decryption,29,3MB file,40.7,6.005308151245117,0.014946400000553695,3145751
decryption,30,3MB file,9.4,6.005308151245117,0.014319300000352086,3145751
decryption,31,3MB file,26.9,6.005308151245117,0.014926500000001397,3145751
decryption,32,3MB file,25.0,6.005308151245117,0.0221720000008645,3145751
decryption,33,3MB file,11.5,6.005308151245117,0.015558200000668876,3145751
decryption,34,3MB file,38.5,6.005308151245117,0.014443899999605492,3145751
decryption,35,3MB file,6.7,6.005308151245117,0.01387340000110271,3145751
