operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes
encryption,1,3MB file,33.3,10.030076026916504,0.035408199999437784,4194380
encryption,2,3MB file,33.3,10.00869369506836,0.030110099998637452,4194380
encryption,3,3MB file,73.1,10.007946014404297,0.031684100000347826,4194380
encryption,4,3MB file,92.6,10.007678985595703,0.042545300000710995,4194380
encryption,5,3MB file,89.3,10.007434844970703,0.05900199999996403,4194380
encryption,6,3MB file,92.9,10.007221221923828,0.05149540000093111,4194380
encryption,7,3MB file,84.6,10.007022857666016,0.05401439999877766,4194380
encryption,8,3MB file,65.4,10.006793975830078,0.046404700000493904,4194380
encryption,9,3MB file,59.4,10.00632095336914,0.03399920000083512,4194380
encryption,10,3MB file,78.6,10.00588607788086,0.04163239999979851,4194380
encryption,11,3MB file,84.8,10.005840301513672,0.052760799999305164,4194380
encryption,12,3MB file,100.0,10.005779266357422,0.09657920000063314,4194380
encryption,13,3MB file,100.0,10.005733489990234,0.06099990000075195,4194380
encryption,14,3MB file,100.0,10.005687713623047,0.05378799999925832,4194380
encryption,15,3MB file,84.8,10.005634307861328,0.058922599999277736,4194380
encryption,16,3MB file,78.1,10.005619049072266,0.04764480000085314,4194380
encryption,17,3MB file,56.7,10.005603790283203,0.037469400000190944,4194380
encryption,18,3MB file,54.2,10.00558853149414,0.035553199999412755,4194380
encryption,19,3MB file,66.7,10.005573272705078,0.050176300001112395,4194380
encryption,20,3MB file,62.5,10.005558013916016,0.035197699999116594,4194380
encryption,21,3MB file,64.0,10.005542755126953,0.04251809999914258,4194380
encryption,22,3MB file,50.0,10.00552749633789,0.03489149999950314,4194380
encryption,23,3MB file,45.8,10.005512237548828,0.0429547999992792,4194380
encryption,24,3MB file,56.0,10.005504608154297,0.03237819999958447,4194380
encryption,25,3MB file,69.2,10.005496978759766,0.03496600000107719,4194380
encryption,26,3MB file,26.1,10.005489349365234,0.03532450000056997,4194380
encryption,27,3MB file,15.6,10.005489349365234,0.0815563000014663,4194380
encryption,28,3MB file,16.7,10.005489349365234,0.028945699999894714,4194380
encryption,29,3MB file,76.0,10.005489349365234,0.0337253999987297,4194380
encryption,30,3MB file,37.5,10.005489349365234,0.03224190000037197,4194380
encryption,31,3MB file,26.9,10.005489349365234,0.04443820000051346,4194380
encryption,32,3MB file,58.3,10.005489349365234,0.04005519999918761,4194380
encryption,33,3MB file,23.3,10.005489349365234,0.03552309999940917,4194380
encryption,34,3MB file,25.0,10.005489349365234,0.041016200000740355,4194380
encryption,35,3MB file,33.3,10.005489349365234,0.033989999999903375,4194380
encryption,36,3MB file,16.7,10.005489349365234,0.03959469999972498,4194380
encryption,37,3MB file,10.7,10.005489349365234,0.031163600000581937,4194380
encryption,38,3MB file,37.9,10.005489349365234,0.034553699999378296,4194380
encryption,39,3MB file,12.5,10.005489349365234,0.037539200000537676,4194380
encryption,40,3MB file,34.3,10.005489349365234,0.02879659999962314,4194380
encryption,41,3MB file,7.4,10.005489349365234,0.028829200000473065,4194380
encryption,42,3MB file,15.4,10.005489349365234,0.028450199999497272,4194380
encryption,43,3MB file,8.3,10.005489349365234,0.029530499999964377,4194380
encryption,44,3MB file,24.2,10.005489349365234,0.03066890000081912,4194380
encryption,45,3MB file,50.0,10.005489349365234,0.03157850000025064,4194380
encryption,46,3MB file,8.3,10.005489349365234,0.038817000000562984,4194380
encryption,47,3MB file,13.8,10.005489349365234,0.030878999999913503,4194380
encryption,48,3MB file,88.9,10.005489349365234,0.02944000000024971,4194380
encryption,49,3MB file,37.5,10.005489349365234,0.03633330000047863,4194380
encryption,50,3MB file,33.3,10.005489349365234,0.03874009999890404,4194380
encryption,51,3MB file,33.3,10.005489349365234,0.03665430000000924,4194380
encryption,52,3MB file,31.4,10.005489349365234,0.033278700000664685,4194380
encryption,53,3MB file,86.2,10.005489349365234,0.044181099998240825,4194380
encryption,54,3MB file,25.0,10.005489349365234,0.043145600000570994,4194380
encryption,55,3MB file,14.8,10.005489349365234,0.03309330000047339,4194380
encryption,56,3MB file,50.0,10.005489349365234,0.033208900000317954,4194380
encryption,57,3MB file,25.0,10.005489349365234,0.03605210000023362,4194380
encryption,58,3MB file,4.2,10.005489349365234,0.03508650000003399,4194380
encryption,59,3MB file,25.0,10.005489349365234,0.029994900000019697,4194380
encryption,60,3MB file,11.5,10.005489349365234,0.0355344999989029,4194380
encryption,61,3MB file,11.1,10.005489349365234,0.031572900001265225,4194380
encryption,62,3MB file,25.0,10.005489349365234,0.03611740000087593,4194380
encryption,63,3MB file,20.8,10.005489349365234,0.032843299999512965,4194380
encryption,64,3MB file,4.0,10.005489349365234,0.030859299999065115,4194380
encryption,65,3MB file,12.5,10.005489349365234,0.03007679999973334,4194380
encryption,66,3MB file,3.7,10.005489349365234,0.030174600000464125,4194380
encryption,67,3MB file,22.7,10.005489349365234,0.02885240000068734,4194380
encryption,68,3MB file,15.4,10.005489349365234,0.03142669999942882,4194380
encryption,69,3MB file,11.5,10.005489349365234,0.028631499999391963,4194380
encryption,70,3MB file,4.2,10.005489349365234,0.029893999999330845,4194380
encryption,71,3MB file,9.4,10.005489349365234,0.02839270000004035,4194380
encryption,72,3MB file,4.2,10.005489349365234,0.029648700001416728,4194380
encryption,73,3MB file,3.6,10.005489349365234,0.02815310000005411,4194380
encryption,74,3MB file,8.0,10.005489349365234,0.029056899998977315,4194380
encryption,75,3MB file,3.7,10.005489349365234,0.028921899998749723,4194380
encryption,76,3MB file,25.9,10.005489349365234,0.02862279999862949,4194380
encryption,77,3MB file,7.1,10.005489349365234,0.02933169999960228,4194380
encryption,78,3MB file,18.5,10.005489349365234,0.028006599999571336,4194380
encryption,79,3MB file,25.9,10.005489349365234,0.03510610000012093,4194380
encryption,80,3MB file,4.2,10.005489349365234,0.03366760000062641,4194380
encryption,81,3MB file,7.7,10.005489349365234,0.05919720000019879,4194380
encryption,82,3MB file,32.4,10.005489349365234,0.030198800001016934,4194380
encryption,83,3MB file,8.0,10.005489349365234,0.029347899999265792,4194380
encryption,84,3MB file,36.4,10.005489349365234,0.03003580000040529,4194380
encryption,85,3MB file,4.2,10.005489349365234,0.0291283000005933,4194380
encryption,86,3MB file,3.6,10.005489349365234,0.029119099999661557,4194380
encryption,87,3MB file,45.8,10.005489349365234,0.029102099999363418,4194380
encryption,88,3MB file,20.0,10.005489349365234,0.031122300000788528,4194380
encryption,89,3MB file,6.9,10.005489349365234,0.029094999999870197,4194380
encryption,90,3MB file,12.5,10.005489349365234,0.028855599999587866,4194380
encryption,91,3MB file,41.9,10.005489349365234,0.02746870000009949,4194380
encryption,92,3MB file,66.7,10.005489349365234,0.052126699998552795,4194380
encryption,93,3MB file,59.3,10.005489349365234,0.03545949999897857,4194380
encryption,94,3MB file,57.6,10.005489349365234,0.03368430000045919,4194380
encryption,95,3MB file,40.0,10.005489349365234,0.03193160000046191,4194380
encryption,96,3MB file,50.0,10.005489349365234,0.03212660000099277,4194380
encryption,97,3MB file,87.5,10.005489349365234,0.032540700000026845,4194380
encryption,98,3MB file,62.5,10.005489349365234,0.03250269999989541,4194380
encryption,99,3MB file,19.2,10.005489349365234,0.03184709999914048,4194380
encryption,100,3MB file,54.2,10.005489349365234,0.034374999999272404,4194380
encryption,101,3MB file,33.3,10.005489349365234,0.03587190000143892,4194380
encryption,102,3MB file,33.3,10.005489349365234,0.03899699999965378,4194380
encryption,103,3MB file,16.0,10.005489349365234,0.030783999998675426,4194380
encryption,104,3MB file,1.0,10.005489349365234,0.029117199999745935,4194380
encryption,105,3MB file,8.0,10.005489349365234,0.02807059999940975,4194380
encryption,106,3MB file,15.2,10.005489349365234,0.0276929999999993,4194380
encryption,107,3MB file,4.2,10.005489349365234,0.027999799998724484,4194380
encryption,108,3MB file,50.0,10.005489349365234,0.030169700001351885,4194380
encryption,109,3MB file,8.3,10.005489349365234,0.028399000000717933,4194380
encryption,110,3MB file,35.3,10.005489349365234,0.0280559999991965,4194380
encryption,111,3MB file,75.0,10.005489349365234,0.03282440000111819,4194380
encryption,112,3MB file,94.3,10.005489349365234,0.06009070000072825,4194380
encryption,113,3MB file,33.3,10.005489349365234,0.06066300000020419,4194380
encryption,114,3MB file,78.1,10.005489349365234,0.06993010000041977,4194380
encryption,115,3MB file,38.5,10.005489349365234,0.04507269999885466,4194380
encryption,116,3MB file,25.0,10.005489349365234,0.029693700000279932,4194380
encryption,117,3MB file,70.6,10.005489349365234,0.036878799999612966,4194380
encryption,118,3MB file,8.3,10.005489349365234,0.03188450000016019,4194380
encryption,119,3MB file,9.7,10.005489349365234,0.030450500000370084,4194380
encryption,120,3MB file,68.0,10.005489349365234,0.032789999999295105,4194380
encryption,121,3MB file,20.0,10.005489349365234,0.04003759999977774,4194380
encryption,122,3MB file,30.3,10.005489349365234,0.028913800000736956,4194380
