operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,500KB file,7.1,1.6355228424072266,0.005978100001811981,512008,7.522200693543046
encryption,2,500KB file,4.0,1.6293363571166992,0.006048599985660985,512008,7.522200693543046
encryption,3,500KB file,28.0,1.6291608810424805,0.006008800002746284,512008,7.522200693543046
encryption,4,500KB file,20.0,1.629084587097168,0.005960099981166422,512008,7.522200693543046
encryption,5,500KB file,15.4,1.6290311813354492,0.005996199994115159,512008,7.522200693543046
encryption,6,500KB file,12.5,1.6289777755737305,0.006784400000469759,512008,7.522200693543046
encryption,7,500KB file,19.4,1.6289167404174805,0.006859699991764501,512008,7.522200693543046
encryption,8,500KB file,37.5,1.628840446472168,0.006341599975712597,512008,7.522200693543046
encryption,9,500KB file,4.2,1.6287870407104492,0.007063600001856685,512008,7.522200693543046
encryption,10,500KB file,7.4,1.6287336349487305,0.006440800003474578,512008,7.522200693543046
encryption,11,500KB file,43.8,1.6286802291870117,0.0060714999854099005,512008,7.522200693543046
encryption,12,500KB file,7.1,1.6286039352416992,0.0058994999853894114,512008,7.522200693543046
encryption,13,500KB file,33.3,1.6285505294799805,0.006665900000371039,512008,7.522200693543046
encryption,14,500KB file,4.3,1.628504753112793,0.005869699991308153,512008,7.522200693543046
encryption,15,500KB file,8.3,1.6284666061401367,0.0059822000039275736,512008,7.522200693543046
encryption,16,500KB file,7.4,1.6284589767456055,0.00698730000294745,512008,7.522200693543046
encryption,17,500KB file,4.2,1.6284513473510742,0.0062037000025156885,512008,7.522200693543046
encryption,18,500KB file,4.2,1.628443717956543,0.005926000012550503,512008,7.522200693543046
encryption,19,500KB file,3.8,1.6284360885620117,0.0061744000122416764,512008,7.522200693543046
encryption,20,500KB file,4.0,1.6284284591674805,0.006300600012764335,512008,7.522200693543046
encryption,21,500KB file,12.0,1.6284208297729492,0.006218099995749071,512008,7.522200693543046
encryption,22,500KB file,3.8,1.628413200378418,0.005936399975325912,512008,7.522200693543046
encryption,23,500KB file,20.0,1.6283979415893555,0.0060295000148471445,512008,7.522200693543046
encryption,24,500KB file,7.7,1.6283903121948242,0.006122699996922165,512008,7.522200693543046
encryption,25,500KB file,12.0,1.628382682800293,0.006082799984142184,512008,7.522200693543046
encryption,26,500KB file,8.7,1.6283750534057617,0.005984499992337078,512008,7.522200693543046
encryption,27,500KB file,6.9,1.6283674240112305,0.006230500002857298,512008,7.522200693543046
encryption,28,500KB file,3.8,1.6283597946166992,0.006058999977540225,512008,7.522200693543046
encryption,29,500KB file,17.9,1.6283597946166992,0.006001299974741414,512008,7.522200693543046
encryption,30,500KB file,4.2,1.6283597946166992,0.005934999993769452,512008,7.522200693543046
encryption,31,500KB file,9.4,1.6283597946166992,0.006194300018250942,512008,7.522200693543046
encryption,32,500KB file,10.0,1.6283597946166992,0.005707500007702038,512008,7.522200693543046
encryption,33,500KB file,8.3,1.6283597946166992,0.006021700013661757,512008,7.522200693543046
encryption,34,500KB file,1.0,1.6283597946166992,0.00591760000679642,512008,7.522200693543046
encryption,35,500KB file,7.4,1.6283597946166992,0.006143599981442094,512008,7.522200693543046
encryption,36,500KB file,6.9,1.6283597946166992,0.006386399996699765,512008,7.522200693543046
encryption,37,500KB file,4.3,1.6283597946166992,0.0058797000092454255,512008,7.522200693543046
encryption,38,500KB file,4.0,1.6283597946166992,0.0060363000084180385,512008,7.522200693543046
encryption,39,500KB file,10.7,1.6283597946166992,0.005734400008805096,512008,7.522200693543046
encryption,40,500KB file,4.2,1.6283597946166992,0.006092700001318008,512008,7.522200693543046
encryption,41,500KB file,4.0,1.6283597946166992,0.005739399988669902,512008,7.522200693543046
encryption,42,500KB file,13.3,1.6283597946166992,0.005786599998828024,512008,7.522200693543046
encryption,43,500KB file,12.5,1.6283597946166992,0.00618269998813048,512008,7.522200693543046
encryption,44,500KB file,16.7,1.6283597946166992,0.0059624999994412065,512008,7.522200693543046
encryption,45,500KB file,1.0,1.6283597946166992,0.0059785000048577785,512008,7.522200693543046
encryption,46,500KB file,16.0,1.6283597946166992,0.007165700022596866,512008,7.522200693543046
encryption,47,500KB file,11.5,1.6283597946166992,0.006093499978305772,512008,7.522200693543046
encryption,48,500KB file,4.3,1.6283597946166992,0.005931599996984005,512008,7.522200693543046
encryption,49,500KB file,7.1,1.6283597946166992,0.006188400002429262,512008,7.522200693543046
encryption,50,500KB file,11.5,1.6283597946166992,0.006155600014608353,512008,7.522200693543046
encryption,51,500KB file,13.3,1.6283597946166992,0.006204100005561486,512008,7.522200693543046
encryption,52,500KB file,1.0,1.6283597946166992,0.006149299995740876,512008,7.522200693543046
encryption,53,500KB file,4.2,1.6283597946166992,0.006105000007664785,512008,7.522200693543046
encryption,54,500KB file,37.5,1.6283597946166992,0.006046700000297278,512008,7.522200693543046
encryption,55,500KB file,33.3,1.6283597946166992,0.0069638999993912876,512008,7.522200693543046
encryption,56,500KB file,4.2,1.6283597946166992,0.006892200006404892,512008,7.522200693543046
encryption,57,500KB file,20.8,1.6283597946166992,0.006407399981981143,512008,7.522200693543046
encryption,58,500KB file,21.4,1.6283597946166992,0.006248600024264306,512008,7.522200693543046
encryption,59,500KB file,16.7,1.6283597946166992,0.0062578000070061535,512008,7.522200693543046
encryption,60,500KB file,28.1,1.6283597946166992,0.008032800018554553,512008,7.522200693543046
encryption,61,500KB file,16.7,1.6283597946166992,0.00738880000426434,512008,7.522200693543046
encryption,62,500KB file,4.3,1.6283597946166992,0.005916599999181926,512008,7.522200693543046
encryption,63,500KB file,10.3,1.6283597946166992,0.00585679998039268,512008,7.522200693543046
encryption,64,500KB file,4.2,1.6283597946166992,0.006116500007919967,512008,7.522200693543046
encryption,65,500KB file,16.1,1.6283597946166992,0.006144400016637519,512008,7.522200693543046
encryption,66,500KB file,4.2,1.6283597946166992,0.006008500000461936,512008,7.522200693543046
encryption,67,500KB file,7.7,1.6283597946166992,0.005786199995782226,512008,7.522200693543046
encryption,68,500KB file,1.0,1.6283597946166992,0.005936000001383945,512008,7.522200693543046
encryption,69,500KB file,7.4,1.6283597946166992,0.005994200007990003,512008,7.522200693543046
encryption,70,500KB file,4.2,1.6283597946166992,0.0058862000005319715,512008,7.522200693543046
encryption,71,500KB file,12.0,1.6283597946166992,0.006024600006639957,512008,7.522200693543046
encryption,72,500KB file,3.8,1.6283597946166992,0.005908100021770224,512008,7.522200693543046
encryption,73,500KB file,9.4,1.6283597946166992,0.006343099987134337,512008,7.522200693543046
encryption,74,500KB file,1.0,1.6283597946166992,0.005962700000964105,512008,7.522200693543046
encryption,75,500KB file,8.3,1.6283597946166992,0.006106099986936897,512008,7.522200693543046
decryption,1,500KB file,8.0,0.9777708053588867,0.003718699997989461,512001,0
decryption,2,500KB file,1.0,0.9772672653198242,0.0036143999896012247,512001,0
decryption,3,500KB file,21.7,0.9772672653198242,0.003602700016926974,512001,0
decryption,4,500KB file,16.1,0.9772672653198242,0.004140800010645762,512001,0
decryption,5,500KB file,3.7,0.9772672653198242,0.003644999989774078,512001,0
decryption,6,500KB file,13.0,0.9772672653198242,0.003625800018198788,512001,0
decryption,7,500KB file,8.3,0.9772672653198242,0.003661199996713549,512001,0
decryption,8,500KB file,16.0,0.9772672653198242,0.004080699989572167,512001,0
decryption,9,500KB file,28.1,0.9772672653198242,0.003703000023961067,512001,0
decryption,10,500KB file,8.3,0.9772672653198242,0.004067400004714727,512001,0
decryption,11,500KB file,12.5,0.9772672653198242,0.0035736999998334795,512001,0
decryption,12,500KB file,3.8,0.9772672653198242,0.004195700021227822,512001,0
decryption,13,500KB file,14.8,0.9772672653198242,0.003543799975886941,512001,0
decryption,14,500KB file,8.0,0.9772672653198242,0.0036751999869011343,512001,0
decryption,15,500KB file,28.6,0.9772672653198242,0.003850400011288002,512001,0
decryption,16,500KB file,7.1,0.9772672653198242,0.003586100006941706,512001,0
decryption,17,500KB file,8.0,0.9772672653198242,0.0036112999951001257,512001,0
decryption,18,500KB file,4.5,0.9772672653198242,0.0038872000004630536,512001,0
decryption,19,500KB file,8.3,0.9772672653198242,0.0037693000049330294,512001,0
decryption,20,500KB file,4.3,0.9772672653198242,0.005014599999412894,512001,0
decryption,21,500KB file,3.2,0.9772672653198242,0.003717799991136417,512001,0
decryption,22,500KB file,28.0,0.9772672653198242,0.003717799991136417,512001,0
decryption,23,500KB file,28.0,0.9772672653198242,0.003968300006818026,512001,0
decryption,24,500KB file,4.2,0.9772672653198242,0.0036040999984834343,512001,0
decryption,25,500KB file,29.2,0.9772672653198242,0.0036847000010311604,512001,0
decryption,26,500KB file,4.3,0.9772672653198242,0.005030400003306568,512001,0
decryption,27,500KB file,11.1,0.9772672653198242,0.0037770000053569674,512001,0
decryption,28,500KB file,17.4,0.9772672653198242,0.0035407999821472913,512001,0
decryption,29,500KB file,29.0,0.9772672653198242,0.004811699996935204,512001,0
decryption,30,500KB file,21.2,0.9772672653198242,0.0036441000120248646,512001,0
decryption,31,500KB file,12.5,0.9772672653198242,0.004431299981661141,512001,0
decryption,32,500KB file,3.8,0.9772672653198242,0.0037002000026404858,512001,0
decryption,33,500KB file,4.2,0.9772672653198242,0.003602799988584593,512001,0
decryption,34,500KB file,25.0,0.9772672653198242,0.004326599999330938,512001,0
decryption,35,500KB file,7.4,0.9772672653198242,0.00374110002303496,512001,0
decryption,36,500KB file,3.3,0.9772672653198242,0.004072799987625331,512001,0
decryption,37,500KB file,14.3,0.9772672653198242,0.003670799982501194,512001,0
decryption,38,500KB file,20.8,0.9772672653198242,0.003708000003825873,512001,0
decryption,39,500KB file,14.3,0.9772672653198242,0.0035336000146344304,512001,0
decryption,40,500KB file,8.3,0.9772672653198242,0.0035395000013522804,512001,0
decryption,41,500KB file,7.7,0.9772672653198242,0.0035611999919638038,512001,0
decryption,42,500KB file,35.5,0.9772672653198242,0.0035223999875597656,512001,0
decryption,43,500KB file,60.6,0.9772672653198242,0.004350600007455796,512001,0
decryption,44,500KB file,58.1,0.9772672653198242,0.006241299997782335,512001,0
