operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,1MB file,16.7,3.334162712097168,0.012951000011526048,1048608,7.522109740425582
encryption,2,1MB file,25.0,3.334162712097168,0.015285500005120412,1048608,7.522109740425582
encryption,3,1MB file,3.8,3.334162712097168,0.01357589999679476,1048608,7.522109740425582
encryption,4,1MB file,4.2,3.334162712097168,0.013994500011904165,1048608,7.522109740425582
encryption,5,1MB file,7.7,3.334162712097168,0.013512900011846796,1048608,7.522109740425582
encryption,6,1MB file,34.6,3.334162712097168,0.014590400009183213,1048608,7.522109740425582
encryption,7,1MB file,10.3,3.334162712097168,0.013593200012110174,1048608,7.522109740425582
encryption,8,1MB file,6.9,3.334162712097168,0.01389310002559796,1048608,7.522109740425582
encryption,9,1MB file,4.2,3.334162712097168,0.015308900008676574,1048608,7.522109740425582
encryption,10,1MB file,6.5,3.334162712097168,0.013694299996132031,1048608,7.522109740425582
encryption,11,1MB file,4.2,3.334162712097168,0.013619900011690333,1048608,7.522109740425582
encryption,12,1MB file,15.4,3.334162712097168,0.013704099983442575,1048608,7.522109740425582
encryption,13,1MB file,3.1,3.334162712097168,0.013443200004985556,1048608,7.522109740425582
encryption,14,1MB file,6.7,3.334162712097168,0.013406400015810505,1048608,7.522109740425582
encryption,15,1MB file,4.3,3.334162712097168,0.013710600003832951,1048608,7.522109740425582
encryption,16,1MB file,3.7,3.334162712097168,0.01346329998341389,1048608,7.522109740425582
encryption,17,1MB file,4.0,3.334162712097168,0.013145599979907274,1048608,7.522109740425582
encryption,18,1MB file,4.2,3.334162712097168,0.013136900000972673,1048608,7.522109740425582
encryption,19,1MB file,8.3,3.334162712097168,0.0142129999876488,1048608,7.522109740425582
encryption,20,1MB file,4.2,3.334162712097168,0.013783999980660155,1048608,7.522109740425582
encryption,21,1MB file,17.2,3.334162712097168,0.013444899988826364,1048608,7.522109740425582
encryption,22,1MB file,4.0,3.334162712097168,0.01296549997641705,1048608,7.522109740425582
