operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes
encryption,1,1MB file,4.0,5.005929946899414,0.01767169999948237,1398430
encryption,2,1MB file,3.8,5.005929946899414,0.017054399999324232,1398430
encryption,3,1MB file,12.0,5.005929946899414,0.023388400000840193,1398430
encryption,4,1MB file,24.1,5.005929946899414,0.032158300000446616,1398430
encryption,5,1MB file,13.6,5.005929946899414,0.021026899998105364,1398430
encryption,6,1MB file,11.5,5.005929946899414,0.020373999999719672,1398430
encryption,7,1MB file,7.7,5.005929946899414,0.024154999999154825,1398430
encryption,8,1MB file,10.3,5.005929946899414,0.01999739999882877,1398430
encryption,9,1MB file,12.0,5.005929946899414,0.01986199999737437,1398430
encryption,10,1MB file,20.8,5.005929946899414,0.026302700000087498,1398430
encryption,11,1MB file,10.0,5.005929946899414,0.025602099998650374,1398430
encryption,12,1MB file,8.0,5.005929946899414,0.022085800002969336,1398430
encryption,13,1MB file,3.1,5.005929946899414,0.023903000001155306,1398430
encryption,14,1MB file,13.8,5.005929946899414,0.021260599998640828,1398430
encryption,15,1MB file,4.3,5.005929946899414,0.024307899999257643,1398430
encryption,16,1MB file,6.5,5.005929946899414,0.022616400001425063,1398430
encryption,17,1MB file,4.2,5.005929946899414,0.027776299997640308,1398430
encryption,18,1MB file,1.0,5.005929946899414,0.023648999998840736,1398430
encryption,19,1MB file,1.0,5.005929946899414,0.0208515999984229,1398430
encryption,20,1MB file,3.8,5.005929946899414,0.02292739999757032,1398430
encryption,21,1MB file,7.4,5.005929946899414,0.01887690000148723,1398430
encryption,22,1MB file,19.2,5.005929946899414,0.01883040000029723,1398430
encryption,23,1MB file,8.3,5.005929946899414,0.02129800000329851,1398430
encryption,24,1MB file,11.1,5.005929946899414,0.02215269999942393,1398430
encryption,25,1MB file,6.9,5.005929946899414,0.02069140000094194,1398430
encryption,26,1MB file,4.0,5.005929946899414,0.021705799998017028,1398430
encryption,27,1MB file,7.4,5.005929946899414,0.023818999998184154,1398430
encryption,28,1MB file,4.2,5.005929946899414,0.020051699997566175,1398430
encryption,29,1MB file,6.2,5.005929946899414,0.019000899999809917,1398430
encryption,30,1MB file,1.0,5.005929946899414,0.020601199998054653,1398430
encryption,31,1MB file,3.7,5.005929946899414,0.020410099998116493,1398430
encryption,32,1MB file,1.0,5.005929946899414,0.019616099998529535,1398430
encryption,33,1MB file,4.0,5.005929946899414,0.023262200000317534,1398430
encryption,34,1MB file,12.0,5.005929946899414,0.02132559999881778,1398430
encryption,35,1MB file,15.4,5.005929946899414,0.021000599997933023,1398430
encryption,36,1MB file,4.5,5.005929946899414,0.018608500002301298,1398430
encryption,37,1MB file,4.0,5.005929946899414,0.024191900000005262,1398430
encryption,38,1MB file,3.7,5.005929946899414,0.020251900001312606,1398430
encryption,39,1MB file,1.0,5.005929946899414,0.01740350000181934,1398430
encryption,40,1MB file,9.1,5.005929946899414,0.02112009999837028,1398430
encryption,41,1MB file,3.6,5.005929946899414,0.042078300000866875,1398430
encryption,42,1MB file,20.8,5.005929946899414,0.017417399998521432,1398430
encryption,43,1MB file,4.2,5.005929946899414,0.01993679999941378,1398430
encryption,44,1MB file,5.9,5.005929946899414,0.017283400000451365,1398430
encryption,45,1MB file,20.8,5.005929946899414,0.024986799999169307,1398430
encryption,46,1MB file,13.8,5.005929946899414,0.019913399999495596,1398430
encryption,47,1MB file,7.7,5.005929946899414,0.02019539999673725,1398430
encryption,48,1MB file,1.0,5.005929946899414,0.018377299998974195,1398430
encryption,49,1MB file,24.0,5.005929946899414,0.018981299999722978,1398430
encryption,50,1MB file,1.0,5.005929946899414,0.0241225999998278,1398430
encryption,51,1MB file,5.9,5.005929946899414,0.022179099996719742,1398430
encryption,52,1MB file,7.7,5.005929946899414,0.020167500002571614,1398430
encryption,53,1MB file,14.3,5.005929946899414,0.025356900001497706,1398430
encryption,54,1MB file,31.8,5.005929946899414,0.02187179999964428,1398430
encryption,55,1MB file,21.7,5.005929946899414,0.02282779999950435,1398430
encryption,56,1MB file,4.0,5.005929946899414,0.027066200000263052,1398430
encryption,57,1MB file,4.8,5.005929946899414,0.023090100003173575,1398430
encryption,58,1MB file,8.7,5.005929946899414,0.019216800003050594,1398430
encryption,59,1MB file,4.0,5.005929946899414,0.018318799997359747,1398430
encryption,60,1MB file,4.2,5.005929946899414,0.021021299999119947,1398430
encryption,61,1MB file,4.2,5.005929946899414,0.0202610000014829,1398430
encryption,62,1MB file,8.0,5.005929946899414,0.020708800002466887,1398430
encryption,63,1MB file,4.5,5.005929946899414,0.026838799996767193,1398430
encryption,64,1MB file,1.0,5.005929946899414,0.020444000001589302,1398430
encryption,65,1MB file,8.0,5.005929946899414,0.019744100001844345,1398430
encryption,66,1MB file,16.7,5.005929946899414,0.021386399999755668,1398430
encryption,67,1MB file,18.5,5.005929946899414,0.021169799998460803,1398430
encryption,68,1MB file,18.5,5.005929946899414,0.01908499999990454,1398430
encryption,69,1MB file,100.0,5.005929946899414,0.05596400000285939,1398430
encryption,70,1MB file,90.6,5.005929946899414,0.07799829999930807,1398430
encryption,71,1MB file,100.0,5.005929946899414,0.08614830000078655,1398430
encryption,72,1MB file,87.5,5.005929946899414,0.05112569999982952,1398430
encryption,73,1MB file,36.0,5.005929946899414,0.026823899999726564,1398430
encryption,74,1MB file,33.3,5.005929946899414,0.02664830000139773,1398430
encryption,75,1MB file,83.3,5.005929946899414,0.058494299999438226,1398430
decryption,1,1MB file,46.9,5.340008735656738,0.03338340000118478,1048600
decryption,2,1MB file,12.5,5.340008735656738,0.03521079999700305,1048600
decryption,3,1MB file,32.1,5.340008735656738,0.025856100000964943,1048600
decryption,4,1MB file,34.5,5.340008735656738,0.025468299998465227,1048600
decryption,5,1MB file,16.0,5.340008735656738,0.02664829999775975,1048600
decryption,6,1MB file,37.5,5.340008735656738,0.026000300000305288,1048600
decryption,7,1MB file,29.2,5.340008735656738,0.027297100001305807,1048600
decryption,8,1MB file,50.0,5.340008735656738,0.03207759999713744,1048600
decryption,9,1MB file,100.0,5.340008735656738,0.04464379999990342,1048600
decryption,10,1MB file,68.8,5.340008735656738,0.05298369999945862,1048600
decryption,11,1MB file,84.6,5.340008735656738,0.059575999999651685,1048600
decryption,12,1MB file,37.5,5.340008735656738,0.04344830000263755,1048600
decryption,13,1MB file,58.3,5.340008735656738,0.04164420000233804,1048600
decryption,14,1MB file,80.8,5.340008735656738,0.050273100001504645,1048600
decryption,15,1MB file,52.0,5.340008735656738,0.03647909999926924,1048600
decryption,16,1MB file,48.6,5.340008735656738,0.03296290000071167,1048600
decryption,17,1MB file,65.4,5.340008735656738,0.03304230000139796,1048600
decryption,18,1MB file,26.1,5.340008735656738,0.04895370000303956,1048600
decryption,19,1MB file,48.4,5.340008735656738,0.04819299999871873,1048600
decryption,20,1MB file,51.6,5.340008735656738,0.053527500000200234,1048600
decryption,21,1MB file,77.4,5.340008735656738,0.05166370000006282,1048600
decryption,22,1MB file,41.7,5.340008735656738,0.03807220000089728,1048600
decryption,23,1MB file,29.6,5.340008735656738,0.046334400001796894,1048600
