operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,100KB file,20.8,0.32630062103271484,0.0013590999878942966,102416,7.522047589937194
encryption,2,100KB file,13.8,0.32630062103271484,0.00138229998992756,102416,7.522047589937194
encryption,3,100KB file,70.8,0.32630062103271484,0.005646799982059747,102416,7.522047589937194
encryption,4,100KB file,18.8,0.32630062103271484,0.0016636000073049217,102416,7.522047589937194
encryption,5,100KB file,28.1,0.32630062103271484,0.0015253000019583851,102416,7.522047589937194
encryption,6,100KB file,4.2,0.32630062103271484,0.0013500000059138983,102416,7.522047589937194
encryption,7,100KB file,16.1,0.32630062103271484,0.001294299989240244,102416,7.522047589937194
encryption,8,100KB file,36.7,0.32630062103271484,0.0014506999868899584,102416,7.522047589937194
encryption,9,100KB file,3.7,0.32630062103271484,0.001354299980448559,102416,7.522047589937194
encryption,10,100KB file,3.8,0.32630062103271484,0.0012891000078525394,102416,7.522047589937194
encryption,11,100KB file,17.4,0.32630062103271484,0.001274299982469529,102416,7.522047589937194
encryption,12,100KB file,37.5,0.32630062103271484,0.0012689999712165445,102416,7.522047589937194
encryption,13,100KB file,8.0,0.32630062103271484,0.001302899996517226,102416,7.522047589937194
encryption,14,100KB file,4.2,0.32630062103271484,0.0012673000164795667,102416,7.522047589937194
encryption,15,100KB file,52.9,0.32630062103271484,0.0015526999777648598,102416,7.522047589937194
encryption,16,100KB file,15.4,0.32630062103271484,0.0014738999889232218,102416,7.522047589937194
encryption,17,100KB file,16.0,0.32630062103271484,0.0015990000101737678,102416,7.522047589937194
encryption,18,100KB file,70.6,0.32630062103271484,0.0014810000138822943,102416,7.522047589937194
encryption,19,100KB file,16.7,0.32630062103271484,0.0013844000059179962,102416,7.522047589937194
encryption,20,100KB file,36.0,0.32630062103271484,0.001519199984613806,102416,7.522047589937194
encryption,21,100KB file,25.0,0.32630062103271484,0.0015512999962083995,102416,7.522047589937194
encryption,22,100KB file,51.9,0.32630062103271484,0.001288799976464361,102416,7.522047589937194
encryption,23,100KB file,4.2,0.32630062103271484,0.001277000003028661,102416,7.522047589937194
encryption,24,100KB file,14.8,0.32630062103271484,0.001305699988733977,102416,7.522047589937194
encryption,25,100KB file,64.0,0.32630062103271484,0.0012374999932944775,102416,7.522047589937194
encryption,26,100KB file,73.3,0.32630062103271484,0.0017582000000402331,102416,7.522047589937194
encryption,27,100KB file,8.3,0.32630062103271484,0.0017530999903101474,102416,7.522047589937194
encryption,28,100KB file,12.5,0.32630062103271484,0.0012472999806050211,102416,7.522047589937194
encryption,29,100KB file,13.3,0.32630062103271484,0.0012628999829757959,102416,7.522047589937194
encryption,30,100KB file,29.2,0.32630062103271484,0.0013288000191096216,102416,7.522047589937194
encryption,31,100KB file,4.2,0.32630062103271484,0.0014686000067740679,102416,7.522047589937194
encryption,32,100KB file,16.7,0.32630062103271484,0.002035300014540553,102416,7.522047589937194
encryption,33,100KB file,50.0,0.32630062103271484,0.0012580000038724393,102416,7.522047589937194
encryption,34,100KB file,15.4,0.32630062103271484,0.0013906999956816435,102416,7.522047589937194
encryption,35,100KB file,20.0,0.32630062103271484,0.0012437999830581248,102416,7.522047589937194
encryption,36,100KB file,8.3,0.32630062103271484,0.0013091999862808734,102416,7.522047589937194
encryption,37,100KB file,16.7,0.32630062103271484,0.001912999985506758,102416,7.522047589937194
encryption,38,100KB file,25.0,0.32630062103271484,0.001341299997875467,102416,7.522047589937194
encryption,39,100KB file,14.8,0.32630062103271484,0.0016240999975707382,102416,7.522047589937194
encryption,40,100KB file,3.3,0.32630062103271484,0.001284799975110218,102416,7.522047589937194
encryption,41,100KB file,4.0,0.32630062103271484,0.0013355999835766852,102416,7.522047589937194
encryption,42,100KB file,33.3,0.32630062103271484,0.0016330000071320683,102416,7.522047589937194
encryption,43,100KB file,9.7,0.32630062103271484,0.0015531000099144876,102416,7.522047589937194
encryption,44,100KB file,8.7,0.32630062103271484,0.0012396999809425324,102416,7.522047589937194
encryption,45,100KB file,32.0,0.32630062103271484,0.0012506000057328492,102416,7.522047589937194
encryption,46,100KB file,10.0,0.32630062103271484,0.001285900012589991,102416,7.522047589937194
encryption,47,100KB file,3.4,0.32630062103271484,0.0012660000065807253,102416,7.522047589937194
encryption,48,100KB file,25.0,0.32630062103271484,0.0014615999825764447,102416,7.522047589937194
encryption,49,100KB file,16.7,0.32630062103271484,0.0013247000169940293,102416,7.522047589937194
encryption,50,100KB file,3.6,0.32630062103271484,0.001318100024946034,102416,7.522047589937194
decryption,1,100KB file,17.9,0.19603347778320312,0.0010384000197518617,102410,0
decryption,2,100KB file,4.2,0.19603347778320312,0.0010024000075645745,102410,0
decryption,3,100KB file,16.7,0.19603347778320312,0.000846099981572479,102410,0
decryption,4,100KB file,8.0,0.19603347778320312,0.0008572000078856945,102410,0
decryption,5,100KB file,29.2,0.19603347778320312,0.0007819999882485718,102410,0
decryption,6,100KB file,30.3,0.19603347778320312,0.0010972000018227845,102410,0
decryption,7,100KB file,12.5,0.19603347778320312,0.0008325999951921403,102410,0
decryption,8,100KB file,35.7,0.19603347778320312,0.000898600002983585,102410,0
decryption,9,100KB file,15.4,0.19603347778320312,0.0008981999999377877,102410,0
decryption,10,100KB file,20.0,0.19603347778320312,0.0008132000220939517,102410,0
decryption,11,100KB file,16.7,0.19603347778320312,0.0008074999786913395,102410,0
decryption,12,100KB file,25.0,0.19603347778320312,0.0008588999917265028,102410,0
decryption,13,100KB file,13.8,0.19603347778320312,0.0008629999938420951,102410,0
decryption,14,100KB file,41.7,0.19603347778320312,0.0008118999830912799,102410,0
decryption,15,100KB file,4.2,0.19603347778320312,0.0008125999884214252,102410,0
decryption,16,100KB file,6.5,0.19603347778320312,0.0008194999827537686,102410,0
decryption,17,100KB file,8.3,0.19603347778320312,0.0008139999990817159,102410,0
decryption,18,100KB file,9.4,0.19603347778320312,0.0008228999795392156,102410,0
decryption,19,100KB file,12.5,0.19603347778320312,0.001052100007655099,102410,0
decryption,20,100KB file,9.4,0.19603347778320312,0.0008735000155866146,102410,0
decryption,21,100KB file,41.7,0.19603347778320312,0.0008484999998472631,102410,0
decryption,22,100KB file,24.0,0.19603347778320312,0.0007730000070296228,102410,0
decryption,23,100KB file,10.0,0.19603347778320312,0.0007628000166732818,102410,0
decryption,24,100KB file,15.4,0.19603347778320312,0.00082230000407435,102410,0
decryption,25,100KB file,4.2,0.19603347778320312,0.0008998999837785959,102410,0
decryption,26,100KB file,50.0,0.19603347778320312,0.0011653999972622842,102410,0
decryption,27,100KB file,4.2,0.19603347778320312,0.0007680999988224357,102410,0
decryption,28,100KB file,31.2,0.19603347778320312,0.000839299988001585,102410,0
decryption,29,100KB file,33.3,0.19603347778320312,0.0007802000036463141,102410,0
decryption,30,100KB file,12.5,0.19603347778320312,0.0009301999816671014,102410,0
decryption,31,100KB file,15.6,0.19603347778320312,0.0008539000118616968,102410,0
decryption,32,100KB file,12.5,0.19603347778320312,0.0008499999821651727,102410,0
decryption,33,100KB file,4.5,0.19603347778320312,0.0007861000194679946,102410,0
decryption,34,100KB file,8.7,0.19603347778320312,0.0007582999824080616,102410,0
decryption,35,100KB file,3.8,0.19603347778320312,0.0007601000252179801,102410,0
decryption,36,100KB file,4.8,0.19603347778320312,0.0007946999976411462,102410,0
decryption,37,100KB file,3.4,0.19603347778320312,0.000805600022431463,102410,0
decryption,38,100KB file,33.3,0.19603347778320312,0.000769499980378896,102410,0
decryption,39,100KB file,37.5,0.19603347778320312,0.0012468000059016049,102410,0
decryption,40,100KB file,19.0,0.19603347778320312,0.001040700008161366,102410,0
decryption,41,100KB file,28.0,0.19603347778320312,0.0007572000031359494,102410,0
decryption,42,100KB file,19.4,0.19603347778320312,0.0008122999861370772,102410,0
decryption,43,100KB file,25.0,0.19603347778320312,0.0008738999895285815,102410,0
decryption,44,100KB file,4.2,0.19603347778320312,0.0007660000119358301,102410,0
decryption,45,100KB file,3.4,0.19603347778320312,0.0007570000016130507,102410,0
decryption,46,100KB file,24.0,0.19603347778320312,0.000759899994591251,102410,0
decryption,47,100KB file,8.3,0.19603347778320312,0.0007947999984025955,102410,0
decryption,48,100KB file,3.1,0.19603347778320312,0.0007957999769132584,102410,0
decryption,49,100KB file,4.2,0.19603347778320312,0.000758699985453859,102410,0
decryption,50,100KB file,21.9,0.19603347778320312,0.0008353000157512724,102410,0
