operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,3MB file,13.3,10.007967948913574,0.037254299997584894,3145752,7.522108858080621
encryption,2,3MB file,66.7,10.00178050994873,0.04478570001083426,3145752,7.522108858080621
encryption,3,3MB file,25.9,10.001605033874512,0.03889049999997951,3145752,7.522108858080621
encryption,4,3MB file,26.9,10.0015287399292,0.04829099998460151,3145752,7.522108858080621
encryption,5,3MB file,4.2,10.00147533416748,0.04179059999296442,3145752,7.522108858080621
encryption,6,3MB file,3.4,10.001421928405762,0.03849910001736134,3145752,7.522108858080621
encryption,7,3MB file,19.4,10.001360893249512,0.03745100001106039,3145752,7.522108858080621
encryption,8,3MB file,37.0,10.0012845993042,0.043434200022602454,3145752,7.522108858080621
encryption,9,3MB file,20.8,10.00123119354248,0.03895580000244081,3145752,7.522108858080621
encryption,10,3MB file,20.8,10.001177787780762,0.03850410002632998,3145752,7.522108858080621
encryption,11,3MB file,7.1,10.001124382019043,0.03854139999020845,3145752,7.522108858080621
encryption,12,3MB file,7.4,10.00104808807373,0.037411099998280406,3145752,7.522108858080621
encryption,13,3MB file,4.2,10.000994682312012,0.03767279998282902,3145752,7.522108858080621
encryption,14,3MB file,3.7,10.000948905944824,0.037119399989023805,3145752,7.522108858080621
encryption,15,3MB file,4.2,10.000910758972168,0.03719719999935478,3145752,7.522108858080621
encryption,16,3MB file,3.3,10.000903129577637,0.037848200008738786,3145752,7.522108858080621
encryption,17,3MB file,3.8,10.000895500183105,0.03661930002272129,3145752,7.522108858080621
encryption,18,3MB file,25.0,10.000887870788574,0.0366515000059735,3145752,7.522108858080621
encryption,19,3MB file,10.3,10.000880241394043,0.03619549999712035,3145752,7.522108858080621
encryption,20,3MB file,6.5,10.000872611999512,0.03803989998414181,3145752,7.522108858080621
encryption,21,3MB file,1.0,10.00086498260498,0.03747239999938756,3145752,7.522108858080621
encryption,22,3MB file,1.0,10.00085735321045,0.03726959999767132,3145752,7.522108858080621
encryption,23,3MB file,1.0,10.000842094421387,0.037435099977301434,3145752,7.522108858080621
encryption,24,3MB file,1.0,10.000834465026855,0.03735910000978038,3145752,7.522108858080621
encryption,25,3MB file,3.0,10.000826835632324,0.03674090001732111,3145752,7.522108858080621
encryption,26,3MB file,3.3,10.000819206237793,0.03702049999265,3145752,7.522108858080621
encryption,27,3MB file,1.0,10.000811576843262,0.03705889999400824,3145752,7.522108858080621
encryption,28,3MB file,1.0,10.00080394744873,0.03771679999772459,3145752,7.522108858080621
encryption,29,3MB file,3.4,10.00080394744873,0.038184499979251996,3145752,7.522108858080621
encryption,30,3MB file,3.4,10.00080394744873,0.03690549999009818,3145752,7.522108858080621
encryption,31,3MB file,1.0,10.00080394744873,0.038394999981392175,3145752,7.522108858080621
encryption,32,3MB file,1.0,10.00080394744873,0.03680640002130531,3145752,7.522108858080621
encryption,33,3MB file,3.4,10.00080394744873,0.037498499994399026,3145752,7.522108858080621
encryption,34,3MB file,4.3,10.00080394744873,0.03736950000165962,3145752,7.522108858080621
encryption,35,3MB file,4.0,10.00080394744873,0.036498500005109236,3145752,7.522108858080621
encryption,36,3MB file,3.6,10.00080394744873,0.036774199979845434,3145752,7.522108858080621
encryption,37,3MB file,3.8,10.00080394744873,0.03687989999889396,3145752,7.522108858080621
encryption,38,3MB file,4.3,10.00080394744873,0.03797249999479391,3145752,7.522108858080621
encryption,39,3MB file,3.8,10.00080394744873,0.03660160000436008,3145752,7.522108858080621
encryption,40,3MB file,7.7,10.00080394744873,0.037261499994201586,3145752,7.522108858080621
encryption,41,3MB file,3.2,10.00080394744873,0.0375050000147894,3145752,7.522108858080621
encryption,42,3MB file,3.8,10.00080394744873,0.037510599999222904,3145752,7.522108858080621
encryption,43,3MB file,17.4,10.00080394744873,0.06713709997711703,3145752,7.522108858080621
encryption,44,3MB file,1.0,10.00080394744873,0.03678039999795146,3145752,7.522108858080621
encryption,45,3MB file,21.2,10.00080394744873,0.03799280000384897,3145752,7.522108858080621
encryption,46,3MB file,25.0,10.00080394744873,0.03879239998059347,3145752,7.522108858080621
encryption,47,3MB file,16.0,10.00080394744873,0.0414048999955412,3145752,7.522108858080621
encryption,48,3MB file,48.3,10.00080394744873,0.04566720000002533,3145752,7.522108858080621
encryption,49,3MB file,16.7,10.00080394744873,0.03990430000703782,3145752,7.522108858080621
encryption,50,3MB file,40.0,10.00080394744873,0.044828000012785196,3145752,7.522108858080621
decryption,1,3MB file,3.6,6.00124454498291,0.027737399999750778,3145751,0
decryption,2,3MB file,32.0,6.000741004943848,0.028617800009669736,3145751,0
decryption,3,3MB file,33.3,6.000741004943848,0.02834469999652356,3145751,0
decryption,4,3MB file,3.7,6.000741004943848,0.02559909998672083,3145751,0
decryption,5,3MB file,20.0,6.000741004943848,0.023073599993949756,3145751,0
decryption,6,3MB file,1.0,6.000741004943848,0.024265400017611682,3145751,0
decryption,7,3MB file,16.7,6.000741004943848,0.025380200007930398,3145751,0
decryption,8,3MB file,1.0,6.000741004943848,0.023772999993525445,3145751,0
decryption,9,3MB file,4.0,6.000741004943848,0.023350800009211525,3145751,0
decryption,10,3MB file,8.3,6.000741004943848,0.02328349999152124,3145751,0
decryption,11,3MB file,8.0,6.000741004943848,0.023764299985487014,3145751,0
decryption,12,3MB file,13.8,6.000741004943848,0.022937500005355105,3145751,0
decryption,13,3MB file,33.3,6.000741004943848,0.0244496000232175,3145751,0
decryption,14,3MB file,81.6,6.000741004943848,0.025937500002328306,3145751,0
decryption,15,3MB file,32.0,6.000741004943848,0.032973800000036135,3145751,0
decryption,16,3MB file,47.1,6.000741004943848,0.025672499992651865,3145751,0
decryption,17,3MB file,8.0,6.000741004943848,0.023902299988549203,3145751,0
decryption,18,3MB file,50.0,6.000741004943848,0.025404199986951426,3145751,0
decryption,19,3MB file,3.8,6.000741004943848,0.02342850001878105,3145751,0
decryption,20,3MB file,21.7,6.000741004943848,0.025029799988260493,3145751,0
decryption,21,3MB file,20.0,6.000741004943848,0.026103200012585148,3145751,0
decryption,22,3MB file,1.0,6.000741004943848,0.02380369999445975,3145751,0
decryption,23,3MB file,60.0,6.000741004943848,0.02378719998523593,3145751,0
decryption,24,3MB file,33.3,6.000741004943848,0.03236270000343211,3145751,0
decryption,25,3MB file,44.0,6.000741004943848,0.024215899989940226,3145751,0
decryption,26,3MB file,29.2,6.000741004943848,0.024763900000834838,3145751,0
decryption,27,3MB file,4.2,6.000741004943848,0.02477530000032857,3145751,0
decryption,28,3MB file,18.2,6.000741004943848,0.026799900020705536,3145751,0
