operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,3MB file,6.2,10.00085735321045,0.04068039997946471,3145752,7.522108858080621
encryption,2,3MB file,25.0,10.00080394744873,0.04373969999141991,3145752,7.522108858080621
encryption,3,3MB file,40.0,10.00080394744873,0.04073680000146851,3145752,7.522108858080621
encryption,4,3MB file,3.6,10.00080394744873,0.040479799994500354,3145752,7.522108858080621
encryption,5,3MB file,6.5,10.00080394744873,0.0377745000005234,3145752,7.522108858080621
encryption,6,3MB file,3.6,10.00080394744873,0.039824600011343136,3145752,7.522108858080621
encryption,7,3MB file,9.4,10.00080394744873,0.037819999997736886,3145752,7.522108858080621
encryption,8,3MB file,4.2,10.00080394744873,0.03742400000919588,3145752,7.522108858080621
encryption,9,3MB file,7.7,10.00080394744873,0.03703530001803301,3145752,7.522108858080621
encryption,10,3MB file,13.0,10.00080394744873,0.037743299995781854,3145752,7.522108858080621
encryption,11,3MB file,1.0,10.00080394744873,0.037467700021807104,3145752,7.522108858080621
encryption,12,3MB file,2.9,10.00080394744873,0.036926899978425354,3145752,7.522108858080621
encryption,13,3MB file,4.0,10.00080394744873,0.037366600008681417,3145752,7.522108858080621
encryption,14,3MB file,3.6,10.00080394744873,0.03705389998503961,3145752,7.522108858080621
encryption,15,3MB file,7.1,10.00080394744873,0.037744700006442145,3145752,7.522108858080621
encryption,16,3MB file,1.0,10.00080394744873,0.03698800000711344,3145752,7.522108858080621
encryption,17,3MB file,3.8,10.00080394744873,0.03771609999239445,3145752,7.522108858080621
encryption,18,3MB file,3.3,10.00080394744873,0.03771279999637045,3145752,7.522108858080621
encryption,19,3MB file,9.4,10.00080394744873,0.03723170000012033,3145752,7.522108858080621
encryption,20,3MB file,1.0,10.00080394744873,0.03677679999964312,3145752,7.522108858080621
encryption,21,3MB file,3.2,10.00080394744873,0.037532700021984056,3145752,7.522108858080621
encryption,22,3MB file,1.0,10.00080394744873,0.03669079998508096,3145752,7.522108858080621
encryption,23,3MB file,4.5,10.00080394744873,0.037190700008068234,3145752,7.522108858080621
encryption,24,3MB file,3.7,10.00080394744873,0.036979900003643706,3145752,7.522108858080621
encryption,25,3MB file,1.0,10.00080394744873,0.037197900004684925,3145752,7.522108858080621
encryption,26,3MB file,7.7,10.00080394744873,0.038159300020197406,3145752,7.522108858080621
encryption,27,3MB file,3.7,10.00080394744873,0.03711149998707697,3145752,7.522108858080621
encryption,28,3MB file,8.0,10.00080394744873,0.037205100001301616,3145752,7.522108858080621
encryption,29,3MB file,28.1,10.00080394744873,0.03703409997979179,3145752,7.522108858080621
encryption,30,3MB file,8.3,10.00080394744873,0.037190400005783886,3145752,7.522108858080621
encryption,31,3MB file,12.9,10.00080394744873,0.037336999987019226,3145752,7.522108858080621
encryption,32,3MB file,3.6,10.00080394744873,0.037058700021589175,3145752,7.522108858080621
encryption,33,3MB file,3.1,10.00080394744873,0.03804450001916848,3145752,7.522108858080621
encryption,34,3MB file,4.2,10.00080394744873,0.036920699989423156,3145752,7.522108858080621
encryption,35,3MB file,3.8,10.00080394744873,0.03719100001035258,3145752,7.522108858080621
encryption,36,3MB file,7.7,10.00080394744873,0.03723610000452027,3145752,7.522108858080621
encryption,37,3MB file,13.3,10.00080394744873,0.037242199992761016,3145752,7.522108858080621
encryption,38,3MB file,1.0,10.00080394744873,0.03708139999071136,3145752,7.522108858080621
