operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,1MB file,25.0,3.3413267135620117,0.018982799985678867,1048608,7.522109740425582
encryption,2,1MB file,8.3,3.335139274597168,0.014990600000601262,1048608,7.522109740425582
encryption,3,1MB file,7.7,3.334963798522949,0.01335530000505969,1048608,7.522109740425582
encryption,4,1MB file,15.4,3.3348875045776367,0.014289899991126731,1048608,7.522109740425582
encryption,5,1MB file,9.1,3.334834098815918,0.015398099989397451,1048608,7.522109740425582
encryption,6,1MB file,41.9,3.334780693054199,0.013661999983014539,1048608,7.522109740425582
encryption,7,1MB file,24.0,3.334719657897949,0.01366940001025796,1048608,7.522109740425582
encryption,8,1MB file,9.4,3.3346433639526367,0.012866800010669976,1048608,7.522109740425582
encryption,9,1MB file,12.5,3.334589958190918,0.012811200023861602,1048608,7.522109740425582
encryption,10,1MB file,16.0,3.334536552429199,0.0125934999960009,1048608,7.522109740425582
encryption,11,1MB file,9.7,3.3344831466674805,0.012556199973914772,1048608,7.522109740425582
encryption,12,1MB file,1.0,3.334406852722168,0.013061200006632134,1048608,7.522109740425582
encryption,13,1MB file,7.4,3.334353446960449,0.013023699983023107,1048608,7.522109740425582
encryption,14,1MB file,41.4,3.3343076705932617,0.013773699989542365,1048608,7.522109740425582
encryption,15,1MB file,3.3,3.3342695236206055,0.012731599999824539,1048608,7.522109740425582
encryption,16,1MB file,13.6,3.334261894226074,0.013261000014608726,1048608,7.522109740425582
encryption,17,1MB file,12.0,3.334254264831543,0.012977100006537512,1048608,7.522109740425582
encryption,18,1MB file,8.3,3.3342466354370117,0.013366700004553422,1048608,7.522109740425582
encryption,19,1MB file,16.7,3.3342390060424805,0.013600400008726865,1048608,7.522109740425582
encryption,20,1MB file,9.7,3.334231376647949,0.014704100001836196,1048608,7.522109740425582
encryption,21,1MB file,4.0,3.334223747253418,0.013768100005108863,1048608,7.522109740425582
encryption,22,1MB file,10.0,3.3342161178588867,0.0124604000011459,1048608,7.522109740425582
encryption,23,1MB file,6.9,3.334200859069824,0.01246480000554584,1048608,7.522109740425582
encryption,24,1MB file,4.2,3.334193229675293,0.012562999996589497,1048608,7.522109740425582
encryption,25,1MB file,4.0,3.3341856002807617,0.012519299983978271,1048608,7.522109740425582
encryption,26,1MB file,12.5,3.3341779708862305,0.012713900010567158,1048608,7.522109740425582
encryption,27,1MB file,3.4,3.334170341491699,0.012552500003948808,1048608,7.522109740425582
encryption,28,1MB file,1.0,3.334162712097168,0.012731900002108887,1048608,7.522109740425582
encryption,29,1MB file,1.0,3.334162712097168,0.012493599992012605,1048608,7.522109740425582
encryption,30,1MB file,1.0,3.334162712097168,0.012318900000536814,1048608,7.522109740425582
encryption,31,1MB file,4.0,3.334162712097168,0.012258100003236905,1048608,7.522109740425582
encryption,32,1MB file,6.5,3.334162712097168,0.012495000002672896,1048608,7.522109740425582
encryption,33,1MB file,14.8,3.334162712097168,0.015872699994361028,1048608,7.522109740425582
encryption,34,1MB file,20.0,3.334162712097168,0.015618100005667657,1048608,7.522109740425582
encryption,35,1MB file,19.2,3.334162712097168,0.015012400021078065,1048608,7.522109740425582
encryption,36,1MB file,23.1,3.334162712097168,0.01398180000251159,1048608,7.522109740425582
encryption,37,1MB file,4.3,3.334162712097168,0.015611899987561628,1048608,7.522109740425582
encryption,38,1MB file,7.4,3.334162712097168,0.012339499982772395,1048608,7.522109740425582
encryption,39,1MB file,4.0,3.334162712097168,0.012767700012773275,1048608,7.522109740425582
encryption,40,1MB file,9.7,3.334162712097168,0.013045900006545708,1048608,7.522109740425582
encryption,41,1MB file,20.8,3.334162712097168,0.0186905000009574,1048608,7.522109740425582
encryption,42,1MB file,12.5,3.334162712097168,0.014439499995205551,1048608,7.522109740425582
encryption,43,1MB file,3.3,3.334162712097168,0.012902399990707636,1048608,7.522109740425582
encryption,44,1MB file,28.0,3.334162712097168,0.016310100007103756,1048608,7.522109740425582
encryption,45,1MB file,3.4,3.334162712097168,0.012915300001623109,1048608,7.522109740425582
encryption,46,1MB file,12.0,3.334162712097168,0.014413500000955537,1048608,7.522109740425582
encryption,47,1MB file,54.2,3.334162712097168,0.014093800011323765,1048608,7.522109740425582
encryption,48,1MB file,37.5,3.334162712097168,0.013890800008084625,1048608,7.522109740425582
encryption,49,1MB file,16.7,3.334162712097168,0.01675380000961013,1048608,7.522109740425582
encryption,50,1MB file,25.0,3.334162712097168,0.014834799978416413,1048608,7.522109740425582
