operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,100KB file,8.0,0.32630062103271484,0.00126680001267232,102416,7.522047589937194
encryption,2,100KB file,25.0,0.32630062103271484,0.0016164999979082495,102416,7.522047589937194
encryption,3,100KB file,25.0,0.32630062103271484,0.002029199997195974,102416,7.522047589937194
encryption,4,100KB file,6.9,0.32630062103271484,0.0013140999944880605,102416,7.522047589937194
encryption,5,100KB file,33.3,0.32630062103271484,0.0012026000185869634,102416,7.522047589937194
encryption,6,100KB file,4.2,0.32630062103271484,0.0012735999771393836,102416,7.522047589937194
encryption,7,100KB file,4.5,0.32630062103271484,0.0011563000152818859,102416,7.522047589937194
encryption,8,100KB file,7.4,0.32630062103271484,0.0012009000056423247,102416,7.522047589937194
encryption,9,100KB file,25.0,0.32630062103271484,0.0022185000125318766,102416,7.522047589937194
encryption,10,100KB file,4.2,0.32630062103271484,0.0012724999978672713,102416,7.522047589937194
encryption,11,100KB file,39.4,0.32630062103271484,0.0016666000010445714,102416,7.522047589937194
encryption,12,100KB file,13.6,0.32630062103271484,0.0013040000048931688,102416,7.522047589937194
encryption,13,100KB file,62.5,0.32630062103271484,0.001938700006576255,102416,7.522047589937194
encryption,14,100KB file,4.2,0.32630062103271484,0.0014602000010199845,102416,7.522047589937194
encryption,15,100KB file,8.0,0.32630062103271484,0.0016975000035017729,102416,7.522047589937194
encryption,16,100KB file,28.0,0.32630062103271484,0.001282800018088892,102416,7.522047589937194
encryption,17,100KB file,20.0,0.32630062103271484,0.0012811000051442534,102416,7.522047589937194
encryption,18,100KB file,3.7,0.32630062103271484,0.0012834000226575881,102416,7.522047589937194
encryption,19,100KB file,6.5,0.32630062103271484,0.0012446999899111688,102416,7.522047589937194
encryption,20,100KB file,36.4,0.32630062103271484,0.0016001999902073294,102416,7.522047589937194
encryption,21,100KB file,6.9,0.32630062103271484,0.0012737999786622822,102416,7.522047589937194
encryption,22,100KB file,11.1,0.32630062103271484,0.0012196000025141984,102416,7.522047589937194
encryption,23,100KB file,16.7,0.32630062103271484,0.0012614000006578863,102416,7.522047589937194
encryption,24,100KB file,9.7,0.32630062103271484,0.001368099998217076,102416,7.522047589937194
encryption,25,100KB file,7.7,0.32630062103271484,0.0013193000049795955,102416,7.522047589937194
encryption,26,100KB file,32.3,0.32630062103271484,0.001254500006325543,102416,7.522047589937194
encryption,27,100KB file,1.0,0.32630062103271484,0.001277000003028661,102416,7.522047589937194
encryption,28,100KB file,17.2,0.32630062103271484,0.0012467999767977744,102416,7.522047589937194
encryption,29,100KB file,13.3,0.32630062103271484,0.0013037999742664397,102416,7.522047589937194
encryption,30,100KB file,4.2,0.32630062103271484,0.0014652999816462398,102416,7.522047589937194
encryption,31,100KB file,4.2,0.32630062103271484,0.0013194000057410449,102416,7.522047589937194
encryption,32,100KB file,18.2,0.32630062103271484,0.0012577000015880913,102416,7.522047589937194
encryption,33,100KB file,6.9,0.32630062103271484,0.0012457999982871115,102416,7.522047589937194
encryption,34,100KB file,7.7,0.32630062103271484,0.0012645999959204346,102416,7.522047589937194
encryption,35,100KB file,21.4,0.32630062103271484,0.0012488999927882105,102416,7.522047589937194
encryption,36,100KB file,8.0,0.32630062103271484,0.001267400017241016,102416,7.522047589937194
encryption,37,100KB file,7.4,0.32630062103271484,0.0012703000102192163,102416,7.522047589937194
encryption,38,100KB file,11.5,0.32630062103271484,0.0012477999844122678,102416,7.522047589937194
encryption,39,100KB file,23.1,0.32630062103271484,0.0012826000165659934,102416,7.522047589937194
encryption,40,100KB file,12.5,0.32630062103271484,0.0012647999974433333,102416,7.522047589937194
encryption,41,100KB file,12.5,0.32630062103271484,0.0013037000026088208,102416,7.522047589937194
encryption,42,100KB file,14.8,0.32630062103271484,0.0013786999916192144,102416,7.522047589937194
encryption,43,100KB file,4.0,0.32630062103271484,0.001312199980020523,102416,7.522047589937194
encryption,44,100KB file,7.4,0.32630062103271484,0.0012423000007402152,102416,7.522047589937194
encryption,45,100KB file,25.0,0.32630062103271484,0.0013329999928828329,102416,7.522047589937194
encryption,46,100KB file,12.5,0.32630062103271484,0.001274500013096258,102416,7.522047589937194
encryption,47,100KB file,20.8,0.32630062103271484,0.0012334999919403344,102416,7.522047589937194
encryption,48,100KB file,3.2,0.32630062103271484,0.0013005000073462725,102416,7.522047589937194
encryption,49,100KB file,6.7,0.32630062103271484,0.0012556000147014856,102416,7.522047589937194
encryption,50,100KB file,7.4,0.32630062103271484,0.0012146999943070114,102416,7.522047589937194
encryption,51,100KB file,11.5,0.32630062103271484,0.001262500009033829,102416,7.522047589937194
encryption,52,100KB file,25.0,0.32630062103271484,0.0012953999976161867,102416,7.522047589937194
encryption,53,100KB file,36.0,0.32630062103271484,0.001314400025876239,102416,7.522047589937194
encryption,54,100KB file,4.2,0.32630062103271484,0.0012615000014193356,102416,7.522047589937194
encryption,55,100KB file,7.1,0.32630062103271484,0.0013019000180065632,102416,7.522047589937194
encryption,56,100KB file,4.0,0.32630062103271484,0.0013941999932285398,102416,7.522047589937194
encryption,57,100KB file,7.1,0.32630062103271484,0.001300499978242442,102416,7.522047589937194
encryption,58,100KB file,4.0,0.32630062103271484,0.001297399983741343,102416,7.522047589937194
encryption,59,100KB file,3.2,0.32630062103271484,0.0013238999817986041,102416,7.522047589937194
encryption,60,100KB file,12.5,0.32630062103271484,0.0012715000193566084,102416,7.522047589937194
encryption,61,100KB file,3.1,0.32630062103271484,0.0012756999931298196,102416,7.522047589937194
encryption,62,100KB file,3.2,0.32630062103271484,0.0012561000185087323,102416,7.522047589937194
encryption,63,100KB file,7.7,0.32630062103271484,0.0013109999999869615,102416,7.522047589937194
encryption,64,100KB file,24.0,0.32630062103271484,0.0015842000138945878,102416,7.522047589937194
encryption,65,100KB file,8.3,0.32630062103271484,0.0013027000240981579,102416,7.522047589937194
encryption,66,100KB file,24.0,0.32630062103271484,0.0012789999891538173,102416,7.522047589937194
encryption,67,100KB file,21.7,0.32630062103271484,0.0012593999854288995,102416,7.522047589937194
encryption,68,100KB file,16.0,0.32630062103271484,0.0016222000122070312,102416,7.522047589937194
encryption,69,100KB file,3.7,0.32630062103271484,0.0012691000010818243,102416,7.522047589937194
encryption,70,100KB file,14.3,0.32630062103271484,0.001262500009033829,102416,7.522047589937194
encryption,71,100KB file,7.1,0.32630062103271484,0.0012633000151254237,102416,7.522047589937194
encryption,72,100KB file,16.0,0.32630062103271484,0.0012968000082764775,102416,7.522047589937194
encryption,73,100KB file,20.8,0.32630062103271484,0.0012768999731633812,102416,7.522047589937194
encryption,74,100KB file,17.4,0.32630062103271484,0.0016848999948706478,102416,7.522047589937194
encryption,75,100KB file,8.0,0.32630062103271484,0.0012765999999828637,102416,7.522047589937194
decryption,1,100KB file,10.0,0.19603347778320312,0.0009485000045970082,102410,0
decryption,2,100KB file,26.1,0.19603347778320312,0.0008459999808110297,102410,0
decryption,3,100KB file,24.1,0.19603347778320312,0.0008614999824203551,102410,0
decryption,4,100KB file,8.0,0.19603347778320312,0.000825700000859797,102410,0
decryption,5,100KB file,16.7,0.19603347778320312,0.0009923000179696828,102410,0
