operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes,entropy
encryption,1,2MB file,51.9,6.674738883972168,0.025038199994014576,2097208,7.522103550065199
encryption,2,2MB file,63.0,6.668551445007324,0.025996900018071756,2097208,7.522103550065199
encryption,3,2MB file,28.0,6.6683759689331055,0.027873900020495057,2097208,7.522103550065199
encryption,4,2MB file,4.2,6.668299674987793,0.02643609998631291,2097208,7.522103550065199
encryption,5,2MB file,4.2,6.668246269226074,0.026414799998747185,2097208,7.522103550065199
encryption,6,2MB file,28.0,6.6681928634643555,0.029667000024346635,2097208,7.522103550065199
encryption,7,2MB file,4.2,6.6681318283081055,0.02605409998795949,2097208,7.522103550065199
encryption,8,2MB file,13.3,6.668055534362793,0.025300899986177683,2097208,7.522103550065199
encryption,9,2MB file,7.1,6.668002128601074,0.02556810001260601,2097208,7.522103550065199
encryption,10,2MB file,3.6,6.6679487228393555,0.02665420001721941,2097208,7.522103550065199
encryption,11,2MB file,3.7,6.667895317077637,0.025021799985552207,2097208,7.522103550065199
encryption,12,2MB file,13.0,6.667819023132324,0.025357100006658584,2097208,7.522103550065199
encryption,13,2MB file,7.7,6.6677656173706055,0.026534800010267645,2097208,7.522103550065199
encryption,14,2MB file,10.5,6.667719841003418,0.024337599985301495,2097208,7.522103550065199
encryption,15,2MB file,4.0,6.667681694030762,0.025357000005897135,2097208,7.522103550065199
encryption,16,2MB file,6.5,6.6676740646362305,0.024834899988491088,2097208,7.522103550065199
encryption,17,2MB file,4.5,6.667666435241699,0.025591299985535443,2097208,7.522103550065199
encryption,18,2MB file,4.0,6.667658805847168,0.025298099993960932,2097208,7.522103550065199
encryption,19,2MB file,6.9,6.667651176452637,0.02474870000150986,2097208,7.522103550065199
encryption,20,2MB file,9.1,6.6676435470581055,0.02519889999530278,2097208,7.522103550065199
encryption,21,2MB file,3.3,6.667635917663574,0.024990999983856454,2097208,7.522103550065199
encryption,22,2MB file,3.3,6.667628288269043,0.02506750001339242,2097208,7.522103550065199
encryption,23,2MB file,3.7,6.6676130294799805,0.025429600005736575,2097208,7.522103550065199
encryption,24,2MB file,7.7,6.667605400085449,0.024897299997974187,2097208,7.522103550065199
encryption,25,2MB file,1.0,6.667597770690918,0.02524349998566322,2097208,7.522103550065199
encryption,26,2MB file,8.3,6.667590141296387,0.025202999997418374,2097208,7.522103550065199
encryption,27,2MB file,4.3,6.6675825119018555,0.024678699992364272,2097208,7.522103550065199
encryption,28,2MB file,13.0,6.667574882507324,0.025370099989231676,2097208,7.522103550065199
encryption,29,2MB file,8.3,6.667574882507324,0.02634009998291731,2097208,7.522103550065199
encryption,30,2MB file,1.0,6.667574882507324,0.025577299995347857,2097208,7.522103550065199
encryption,31,2MB file,3.1,6.667574882507324,0.0256803999945987,2097208,7.522103550065199
encryption,32,2MB file,13.0,6.667574882507324,0.026305400009732693,2097208,7.522103550065199
encryption,33,2MB file,17.2,6.667574882507324,0.02461679998668842,2097208,7.522103550065199
encryption,34,2MB file,17.9,6.667574882507324,0.025045699992915615,2097208,7.522103550065199
encryption,35,2MB file,8.3,6.667574882507324,0.024942299991380423,2097208,7.522103550065199
encryption,36,2MB file,4.2,6.667574882507324,0.02504229999613017,2097208,7.522103550065199
encryption,37,2MB file,1.0,6.667574882507324,0.02512939998996444,2097208,7.522103550065199
encryption,38,2MB file,9.4,6.667574882507324,0.025350799987791106,2097208,7.522103550065199
encryption,39,2MB file,4.2,6.667574882507324,0.025051600008737296,2097208,7.522103550065199
encryption,40,2MB file,3.1,6.667574882507324,0.0248552999983076,2097208,7.522103550065199
encryption,41,2MB file,16.0,6.667574882507324,0.025667699985206127,2097208,7.522103550065199
encryption,42,2MB file,1.0,6.667574882507324,0.027849000005517155,2097208,7.522103550065199
encryption,43,2MB file,33.3,6.667574882507324,0.02524669998092577,2097208,7.522103550065199
encryption,44,2MB file,4.0,6.667574882507324,0.026638700015610084,2097208,7.522103550065199
encryption,45,2MB file,4.0,6.667574882507324,0.02534120000200346,2097208,7.522103550065199
encryption,46,2MB file,7.1,6.667574882507324,0.024901900003897026,2097208,7.522103550065199
encryption,47,2MB file,7.7,6.667574882507324,0.025152399990474805,2097208,7.522103550065199
encryption,48,2MB file,4.2,6.667574882507324,0.02559190001920797,2097208,7.522103550065199
encryption,49,2MB file,4.2,6.667574882507324,0.02448939997702837,2097208,7.522103550065199
encryption,50,2MB file,1.0,6.667574882507324,0.025372999982209876,2097208,7.522103550065199
encryption,51,2MB file,13.0,6.667574882507324,0.02520800000638701,2097208,7.522103550065199
encryption,52,2MB file,4.8,6.667574882507324,0.024549099995056167,2097208,7.522103550065199
encryption,53,2MB file,3.6,6.667574882507324,0.025005800009239465,2097208,7.522103550065199
encryption,54,2MB file,6.9,6.667574882507324,0.02487309998832643,2097208,7.522103550065199
encryption,55,2MB file,7.1,6.667574882507324,0.025355399993713945,2097208,7.522103550065199
encryption,56,2MB file,8.0,6.667574882507324,0.02565860000322573,2097208,7.522103550065199
encryption,57,2MB file,10.7,6.667574882507324,0.02471160001005046,2097208,7.522103550065199
encryption,58,2MB file,1.0,6.667574882507324,0.024836600001435727,2097208,7.522103550065199
encryption,59,2MB file,6.7,6.667574882507324,0.024202400003559887,2097208,7.522103550065199
encryption,60,2MB file,4.2,6.667574882507324,0.025676499994006008,2097208,7.522103550065199
encryption,61,2MB file,8.0,6.667574882507324,0.026176200015470386,2097208,7.522103550065199
encryption,62,2MB file,13.0,6.667574882507324,0.02527329997974448,2097208,7.522103550065199
encryption,63,2MB file,10.7,6.667574882507324,0.02499779997742735,2097208,7.522103550065199
encryption,64,2MB file,1.0,6.667574882507324,0.025294899998698384,2097208,7.522103550065199
encryption,65,2MB file,4.5,6.667574882507324,0.026147700002184138,2097208,7.522103550065199
encryption,66,2MB file,11.5,6.667574882507324,0.025946999987354502,2097208,7.522103550065199
encryption,67,2MB file,4.3,6.667574882507324,0.024739099986618385,2097208,7.522103550065199
encryption,68,2MB file,3.8,6.667574882507324,0.025500299991108477,2097208,7.522103550065199
