operation,iteration_number,file_size_label,cpu_percent,memory_used_mb,process_time_sec,encrypted_size_bytes
encryption,1,500KB file,10.0,1.657607078552246,0.006034200000613055,682712
encryption,2,500KB file,4.2,1.6362266540527344,0.0052196999995430815,682712
encryption,3,500KB file,12.5,1.6354789733886719,0.00584900000012567,682712
encryption,4,500KB file,20.8,1.6352119445800781,0.005989099999169412,682712
encryption,5,500KB file,38.5,1.6349678039550781,0.007061100000100851,682712
encryption,6,500KB file,24.2,1.6347541809082031,0.005063999999947555,682712
encryption,7,500KB file,77.4,1.6345558166503906,0.00809079999999085,682712
encryption,8,500KB file,58.6,1.6343269348144531,0.0062580000003436,682712
encryption,9,500KB file,3.1,1.6338539123535156,0.005557299999964016,682712
encryption,10,500KB file,4.2,1.6334190368652344,0.006671500000265951,682712
encryption,11,500KB file,71.4,1.6333732604980469,0.008638900000732974,682712
encryption,12,500KB file,45.5,1.6333122253417969,0.006673199999568169,682712
encryption,13,500KB file,7.7,1.6332664489746094,0.005174500000066473,682712
encryption,14,500KB file,45.8,1.6332206726074219,0.005171099999643047,682712
encryption,15,500KB file,52.0,1.6331672668457031,0.0076164000001881504,682712
encryption,16,500KB file,45.8,1.6331520080566406,0.010416000000077474,682712
encryption,17,500KB file,4.2,1.6331367492675781,0.006265799999709998,682712
encryption,18,500KB file,16.7,1.6331214904785156,0.005041200000050594,682712
encryption,19,500KB file,12.5,1.6331062316894531,0.012247100000422506,682712
encryption,20,500KB file,24.0,1.6330909729003906,0.008069299999988289,682712
encryption,21,500KB file,26.9,1.6330757141113281,0.004969200000232377,682712
encryption,22,500KB file,6.7,1.6330604553222656,0.007389999999759311,682712
encryption,23,500KB file,12.9,1.6330451965332031,0.005212399999436457,682712
encryption,24,500KB file,12.5,1.6330375671386719,0.005516300000635965,682712
encryption,25,500KB file,1.0,1.6330299377441406,0.0056798999994498445,682712
encryption,26,500KB file,11.1,1.6330223083496094,0.005247099999905913,682712
encryption,27,500KB file,16.0,1.6330223083496094,0.0052511000003505615,682712
encryption,28,500KB file,4.5,1.6330223083496094,0.007388199999695644,682712
encryption,29,500KB file,29.2,1.6330223083496094,0.00518000000010943,682712
encryption,30,500KB file,3.8,1.6330223083496094,0.005003999999644293,682712
encryption,31,500KB file,1.0,1.6330223083496094,0.005575900000621914,682712
encryption,32,500KB file,18.2,1.6330223083496094,0.005133399999976973,682712
encryption,33,500KB file,28.1,1.6330223083496094,0.005159099999218597,682712
encryption,34,500KB file,20.0,1.6330223083496094,0.005333299999620067,682712
encryption,35,500KB file,16.7,1.6330223083496094,0.00579349999952683,682712
encryption,36,500KB file,12.5,1.6330223083496094,0.004981299999599287,682712
encryption,37,500KB file,11.1,1.6330223083496094,0.005248500000561762,682712
encryption,38,500KB file,52.0,1.6330223083496094,0.005611600000520411,682712
encryption,39,500KB file,62.5,1.6330223083496094,0.007078299999193405,682712
encryption,40,500KB file,43.5,1.6330223083496094,0.007737100000667851,682712
encryption,41,500KB file,26.5,1.6330223083496094,0.007732899999609799,682712
encryption,42,500KB file,3.1,1.6330223083496094,0.005041899999923771,682712
encryption,43,500KB file,40.0,1.6330223083496094,0.008229400000345777,682712
encryption,44,500KB file,20.8,1.6330223083496094,0.005225799999607261,682712
encryption,45,500KB file,4.2,1.6330223083496094,0.005628400000205147,682712
encryption,46,500KB file,3.8,1.6330223083496094,0.005081400000563008,682712
encryption,47,500KB file,7.7,1.6330223083496094,0.005987300000015239,682712
encryption,48,500KB file,3.8,1.6330223083496094,0.0050628999997570645,682712
encryption,49,500KB file,3.8,1.6330223083496094,0.005577099999754864,682712
encryption,50,500KB file,30.8,1.6330223083496094,0.005334399999810557,682712
encryption,51,500KB file,4.2,1.6330223083496094,0.0056043999993562466,682712
encryption,52,500KB file,6.5,1.6330223083496094,0.005068500000561471,682712
encryption,53,500KB file,48.5,1.6330223083496094,0.006647700000030454,682712
encryption,54,500KB file,20.8,1.6330223083496094,0.005425199999990582,682712
encryption,55,500KB file,4.2,1.6330223083496094,0.008910800000194286,682712
encryption,56,500KB file,12.5,1.6330223083496094,0.005696199999874807,682712
encryption,57,500KB file,50.0,1.6330223083496094,0.009148699999968812,682712
encryption,58,500KB file,12.5,1.6330223083496094,0.005326500000592205,682712
encryption,59,500KB file,7.7,1.6330223083496094,0.005482700000356999,682712
encryption,60,500KB file,9.7,1.6330223083496094,0.00645879999956378,682712
encryption,61,500KB file,28.0,1.6330223083496094,0.00509189999957016,682712
encryption,62,500KB file,8.3,1.6330223083496094,0.008888700000170502,682712
encryption,63,500KB file,4.5,1.6330223083496094,0.004999100000532053,682712
encryption,64,500KB file,18.5,1.6330223083496094,0.005998000000545289,682712
encryption,65,500KB file,9.4,1.6330223083496094,0.0053454999997484265,682712
encryption,66,500KB file,1.0,1.6330223083496094,0.0050253999997948995,682712
encryption,67,500KB file,9.4,1.6330223083496094,0.005104799999571696,682712
encryption,68,500KB file,3.4,1.6330223083496094,0.005061800000476069,682712
encryption,69,500KB file,6.5,1.6330223083496094,0.005463499999677879,682712
encryption,70,500KB file,12.5,1.6330223083496094,0.005406700000094133,682712
encryption,71,500KB file,1.0,1.6330223083496094,0.005319699999745353,682712
encryption,72,500KB file,16.7,1.6330223083496094,0.005376500000238593,682712
encryption,73,500KB file,6.5,1.6330223083496094,0.0049073000000134925,682712
encryption,74,500KB file,1.0,1.6330223083496094,0.005138299999998708,682712
encryption,75,500KB file,9.7,1.6330223083496094,0.005350000000362343,682712
encryption,76,500KB file,50.0,1.6330223083496094,0.005029400000239548,682712
encryption,77,500KB file,30.4,1.6330223083496094,0.005709000000024389,682712
encryption,78,500KB file,12.5,1.6330223083496094,0.005429800000456453,682712
encryption,79,500KB file,1.0,1.6330223083496094,0.0050807999996322906,682712
encryption,80,500KB file,7.4,1.6330223083496094,0.005876100000023143,682712
encryption,81,500KB file,15.4,1.6330223083496094,0.005161400000361027,682712
encryption,82,500KB file,8.0,1.6330223083496094,0.005519600000297942,682712
encryption,83,500KB file,17.9,1.6330223083496094,0.005051000000094064,682712
encryption,84,500KB file,4.2,1.6330223083496094,0.005389200000536221,682712
encryption,85,500KB file,3.8,1.6330223083496094,0.005185600000004342,682712
encryption,86,500KB file,15.6,1.6330223083496094,0.005516600000191829,682712
encryption,87,500KB file,1.0,1.6330223083496094,0.005264999999781139,682712
encryption,88,500KB file,16.1,1.6330223083496094,0.0054061999999248656,682712
encryption,89,500KB file,7.7,1.6330223083496094,0.0050476000005801325,682712
encryption,90,500KB file,33.3,1.6330223083496094,0.005127800000082061,682712
encryption,91,500KB file,1.0,1.6330223083496094,0.005258599999251601,682712
encryption,92,500KB file,10.0,1.6330223083496094,0.0058988000000681495,682712
encryption,93,500KB file,6.7,1.6330223083496094,0.005083099999865226,682712
encryption,94,500KB file,10.3,1.6330223083496094,0.005702999999812164,682712
